SourceFile,Record
269_SALES_DATA_NNME_28102024.DAT,B;269;544463;17;20241028 01:07;;;2;MITCHELL ST;MATHOURA;2710;2.109;H;20240822;20241021;1000000;RU5;3;COMMERCIAL;;ZF1;;0;AU513554;
269_SALES_DATA_NNME_28102024.DAT,B;269;544476;18;20241028 01:07;;;35;MOAMA ST;MATHOURA;2710;1006;M;20241014;20241018;190000;RU5;R;RESIDENCE;;ZF1;;0;AU507432;
269_SALES_DATA_NNME_28102024.DAT,B;269;546322;19;20241028 01:07;ARRANMORE;;770;BRASSI RD;DENILIQUIN;2710;780.8;H;20240909;20241018;383688;RU1;3;FARM;;RA1;;0;AU508577;
269_SALES_DATA_NNME_28102024.DAT,B;269;572043;20;20241028 01:07;;;21;KOALA ST;WAKOOL;2710;1037;M;20240919;20241021;175000;RU5;R;RESIDENCE;;VW;;0;AU514147;
269_SALES_DATA_NNME_28102024.DAT,B;269;572573;21;20241028 01:07;;;49;CARNE ST;MOULAMEIN;2733;2023;M;20240911;20241018;76000;RU5;R;RESIDENCE;;VM;;0;AU508218;
269_SALES_DATA_NNME_28102024.DAT,B;269;4498868;22;20241028 01:07;;;13;CURRAWONG CCT;MOAMA;2731;1000;M;20240924;20241024;265000;R1;V;VACANT LAND;;ZA1;;0;AU524451;
090_SALES_DATA_NNME_28102024.DAT,B;090;2904032;1;20241028 01:05;;;15;IMPERIAL AVE;GLADESVILLE;2111;946.2;M;20240418;20241018;3050000;R2;R;RESIDENCE;;EJ2;;0;AU509126;
090_SALES_DATA_NNME_28102024.DAT,B;090;3461773;2;20241028 01:05;;80;2;UNDERDALE LANE;MEADOWBANK;2114;93;M;20240910;20241022;550000;;R;RESIDENCE;99;;;0;AU519464;
090_SALES_DATA_NNME_28102024.DAT,B;090;4173612;3;20241028 01:05;;1303;3;NETWORK PL;NORTH RYDE;2113;;;20240823;20241018;892000;;R;RESIDENCE;175;;;0;AU509518;
090_SALES_DATA_NNME_28102024.DAT,B;090;874175;4;20241028 01:05;;;5;GLENDOWER AVE;EASTWOOD;2122;885.2;M;20241019;20241021;740250;R2;R;RESIDENCE;;ECD;;0;AU512273;
090_SALES_DATA_NNME_28102024.DAT,B;090;874203;5;20241028 01:05;;;2;GLENDOWER AVE;EASTWOOD;2122;784.1;M;20240801;20241022;2820000;R2;R;RESIDENCE;;ECD;;0;AU518629;
090_SALES_DATA_NNME_28102024.DAT,B;090;887694;6;20241028 01:05;;12;11;RIVERVIEW ST;WEST RYDE;2114;;;20240930;20241018;605000;;R;RESIDENCE;12;;;0;AU510815;
090_SALES_DATA_NNME_28102024.DAT,B;090;860768;7;20241028 01:05;;;19;BAYVIEW ST;TENNYSON POINT;2111;1131.9;M;20240730;20241022;7845000;R2;R;RESIDENCE;;RSD;;0;AU518320;
090_SALES_DATA_NNME_28102024.DAT,B;090;863492;8;20241028 01:05;;;16;BRUCE ST;RYDE;2112;673.61;M;20240906;20241018;2255000;R2;R;RESIDENCE;;RED;;0;AU508629;
090_SALES_DATA_NNME_28102024.DAT,B;090;861129;9;20241028 01:05;;3;42;BELMORE ST;RYDE;2112;;;20240907;20241021;605000;;R;RESIDENCE;3;;;0;AU515109;
090_SALES_DATA_NNME_28102024.DAT,B;090;869357;10;20241028 01:05;;9;13;DEVLIN ST;RYDE;2112;;;20240912;20241024;415000;;R;RESIDENCE;9;;;0;AU525368;
090_SALES_DATA_NNME_28102024.DAT,B;090;877829;11;20241028 01:05;;;32;KUPPA RD;RYDE;2112;626;M;20240910;20241022;1875000;R2;R;RESIDENCE;;RWD;;0;AU516577;
090_SALES_DATA_NNME_28102024.DAT,B;090;894061;12;20241028 01:05;;;1084;VICTORIA RD;WEST RYDE;2114;689.2;M;20240907;20241021;1595000;R2;R;RESIDENCE;;ER2;;0;AU514488;
090_SALES_DATA_NNME_28102024.DAT,B;090;864709;13;20241028 01:05;;2;21;CAMPBELL ST;EASTWOOD;2122;;;20240912;20241024;1880000;;R;RESIDENCE;2;;;0;AU524078;
090_SALES_DATA_NNME_28102024.DAT,B;090;878392;14;20241028 01:05;;7;1;LANCASTER DR;MARSFIELD;2122;;;20240918;20241018;872000;;R;RESIDENCE;7;;;0;AU508517;
090_SALES_DATA_NNME_28102024.DAT,B;090;889395;15;20241028 01:05;;;190;SHAFTSBURY RD;EASTWOOD;2122;668.4;M;20240829;20241024;2000000;R2;R;RESIDENCE;;EC2;;0;AU525835;
090_SALES_DATA_NNME_28102024.DAT,B;090;865136;16;20241028 01:05;;;111;CHARLES ST;PUTNEY;2112;673.61;M;20240907;20241021;5545000;R2;R;RESIDENCE;;RSD;;0;AU515572;
090_SALES_DATA_NNME_28102024.DAT,B;090;870590;17;20241028 01:05;;8;8;EDWARD ST;RYDE;2112;;;20240925;20241023;566000;;R;RESIDENCE;8;;;0;AU521443;
090_SALES_DATA_NNME_28102024.DAT,B;090;881580;18;20241028 01:05;;12;41;MEADOW CRES;MEADOWBANK;2114;;;20240911;20241023;595000;;R;RESIDENCE;12;;;0;AU520887;
090_SALES_DATA_NNME_28102024.DAT,B;090;884312;19;20241028 01:05;;;1;OLIVIERI PL;RYDE;2112;633.8;M;20240907;20241021;3400000;R2;R;RESIDENCE;;EA2;;0;AU513275;
090_SALES_DATA_NNME_28102024.DAT,B;090;884320;20;20241028 01:05;;;6;ORANA ST;NORTH RYDE;2113;486.9;M;20240916;20241018;2205000;R2;R;RESIDENCE;;EA2;;0;AU510641;
090_SALES_DATA_NNME_28102024.DAT,B;090;893192;21;20241028 01:05;;2;1231;VICTORIA RD;WEST RYDE;2114;;;20240909;20241021;550000;;R;RESIDENCE;2;;;0;AU515866;
090_SALES_DATA_NNME_28102024.DAT,B;090;860545;22;20241028 01:05;;21;4;BANK ST;MEADOWBANK;2114;;;20240910;20241018;345000;;R;RESIDENCE;21;;;0;AU507416;
090_SALES_DATA_NNME_28102024.DAT,B;090;879131;23;20241028 01:05;;;2;LESLIE ST;NORTH RYDE;2113;302.1;M;20240909;20241021;1910000;R2;R;RESIDENCE;;EA2;;0;AU513722;
090_SALES_DATA_NNME_28102024.DAT,B;090;889985;24;20241028 01:05;;6;20;SMITH ST;RYDE;2112;76.7;M;20240828;20241018;485000;;R;RESIDENCE;6;;;0;AU509040;
090_SALES_DATA_NNME_28102024.DAT,B;090;892673;25;20241028 01:05;;;66;TREVITT RD;NORTH RYDE;2113;670.3;M;20240812;20241021;2850000;R2;R;RESIDENCE;;EAD;;0;AU513085;
090_SALES_DATA_NNME_28102024.DAT,B;090;3521581;26;20241028 01:05;BLOCK C;3110;90;BELMORE ST;RYDE;2112;;;20240921;20241018;560000;;R;RESIDENCE;15;;;0;AU508827;
090_SALES_DATA_NNME_28102024.DAT,B;090;4106050;27;20241028 01:05;;2;734;VICTORIA RD;RYDE;2112;118;M;20240918;20241018;880000;;R;RESIDENCE;30;;;0;AU509516;
090_SALES_DATA_NNME_28102024.DAT,B;090;4093256;28;20241028 01:05;;503 C;16;CONSTITUTION RD;RYDE;2112;;;20240906;20241018;615000;;R;RESIDENCE;207;;;0;AU510375;
090_SALES_DATA_NNME_28102024.DAT,B;090;4126364;29;20241028 01:05;;2;7;RUTLEDGE ST;EASTWOOD;2122;;;20240906;20241018;655000;;R;RESIDENCE;2;;;0;AU507759;
090_SALES_DATA_NNME_28102024.DAT,B;090;4097929;30;20241028 01:05;;502;1;DELHI RD;NORTH RYDE;2113;97;M;20240919;20241021;830000;;R;RESIDENCE;152;;;0;AU512931;
090_SALES_DATA_NNME_28102024.DAT,B;090;4576088;31;20241028 01:05;;;57 A;TREVITT RD;NORTH RYDE;2113;347.6;M;20240807;20241023;2800000;R2;R;RESIDENCE;;EA2;;0;AU519815;
090_SALES_DATA_NNME_28102024.DAT,B;090;4573423;32;20241028 01:05;;;16 A;ACACIA ST;EASTWOOD;2122;447.4;M;20240504;20241021;2999000;R2;R;RESIDENCE;;EC2;;0;AU513398;
090_SALES_DATA_NNME_28102024.DAT,B;090;4520267;33;20241028 01:05;;103 A;53;NANCARROW AVE;RYDE;2112;113;M;20240912;20241024;830000;;R;RESIDENCE;19;;;0;AU524576;
090_SALES_DATA_NNME_28102024.DAT,B;090;4517864;34;20241028 01:05;;401;123;BOWDEN ST;MEADOWBANK;2114;119;M;20240918;20241018;800000;;R;RESIDENCE;11;;;0;AU509001;
090_SALES_DATA_NNME_28102024.DAT,B;090;3685342;35;20241028 01:05;;907 D;5;POPE ST;RYDE;2112;113;M;20240906;20241018;845000;;R;RESIDENCE;88;;;0;AU510563;
090_SALES_DATA_NNME_28102024.DAT,B;090;4413027;36;20241028 01:05;;201 A;82;WATERLOO RD;MACQUARIE PARK;2113;102;M;20240906;20241023;1000000;;R;RESIDENCE;26;;;0;AU520766;
090_SALES_DATA_NNME_28102024.DAT,B;090;4486502;37;20241028 01:05;;206;2;COTTONWOOD CRES;MACQUARIE PARK;2113;107;M;20240816;20241022;1184625;;R;RESIDENCE;131;;;0;AU516467;
090_SALES_DATA_NNME_28102024.DAT,B;090;4488806;38;20241028 01:05;;1102;161;EPPING RD;MACQUARIE PARK;2113;146;M;20240913;20241021;1699000;;R;RESIDENCE;136;;;0;AU514174;
090_SALES_DATA_NNME_28102024.DAT,B;090;3837764;39;20241028 01:05;;5;684;VICTORIA RD;RYDE;2112;;;20240907;20241021;835000;;R;RESIDENCE;5;;;0;AU515837;
090_SALES_DATA_NNME_28102024.DAT,B;090;3869416;40;20241028 01:05;;;5 B;HIBBLE ST;WEST RYDE;2114;262;M;20240906;20241018;1800000;;R;RESIDENCE;3;;;0;AU508281;
090_SALES_DATA_NNME_28102024.DAT,B;090;4013669;41;20241028 01:05;;1001;7;MOOLTAN AVE;MACQUARIE PARK;2113;;;20240913;20241024;955000;;R;RESIDENCE;75;;;0;AU524303;
090_SALES_DATA_NNME_28102024.DAT,B;090;3967191;42;20241028 01:05;;2049;78 A;BELMORE ST;RYDE;2112;;;20240924;20241018;570000;;R;RESIDENCE;145;;;0;AU511251;
090_SALES_DATA_NNME_28102024.DAT,B;090;3936063;43;20241028 01:05;;501 N;5;LARDELLI DR;RYDE;2112;99;M;20240925;20241018;870000;;R;RESIDENCE;96;;;0;AU507734;
090_SALES_DATA_NNME_28102024.DAT,B;090;3952222;44;20241028 01:05;;103 B;1;ALLENGROVE CR;NORTH RYDE;2113;121;M;20240907;20241021;650000;;R;RESIDENCE;51;;;0;AU514201;
090_SALES_DATA_NNME_28102024.DAT,B;090;3952222;45;20241028 01:05;;;1;ALLENGROVE CRES;NORTH RYDE;2113;138;M;20240916;20241024;823000;;R;RESIDENCE;95;;;0;AU523978;
090_SALES_DATA_NNME_28102024.DAT,B;090;4253054;46;20241028 01:05;;705 A;101;WATERLOO RD;MACQUARIE PARK;2113;;;20240912;20241018;1036000;;R;RESIDENCE;44;;;0;AU508449;
090_SALES_DATA_NNME_28102024.DAT,B;090;4253054;47;20241028 01:05;;803 D;101;WATERLOO RD;MACQUARIE PARK;2113;;;20240925;20241024;700000;;R;RESIDENCE;574;;;0;AU526110;
090_SALES_DATA_NNME_28102024.DAT,B;090;4337753;48;20241028 01:05;;505;112;TALAVERA RD;MACQUARIE PARK;2113;62;M;20240906;20241018;620000;;R;RESIDENCE;50;;;0;AU510572;
008_SALES_DATA_NNME_28102024.DAT,B;008;230777;1;20241028 01:05;;4;2;JAMES ST;MAYFIELD;2304;190;M;20240910;20241022;650000;;R;RESIDENCE;4;;;0;AU517991;
008_SALES_DATA_NNME_28102024.DAT,B;008;3404451;2;20241028 01:05;;;24;ADDISON ST;BERESFIELD;2322;276.2;M;20240912;20241024;600000;R2;R;RESIDENCE;;ADA;;0;AU524056;
008_SALES_DATA_NNME_28102024.DAT,B;008;4190460;3;20241028 01:05;;401;58 A;BOLTON ST;NEWCASTLE;2300;254;M;20240424;20241023;2500000;;R;RESIDENCE;27;;;0;AU520191;
008_SALES_DATA_NNME_28102024.DAT,B;008;4238419;4;20241028 01:05;;;1;WATTLEBIRD CRES;ELERMORE VALE;2287;200;M;20240718;20241024;800000;;R;RESIDENCE;20;;;0;AU524388;
008_SALES_DATA_NNME_28102024.DAT,B;008;3015964;5;20241028 01:05;;7;29;TURRAMA ST;WALLSEND;2287;;;20240920;20241018;690000;;R;RESIDENCE;7;;;0;AU511373;
008_SALES_DATA_NNME_28102024.DAT,B;008;3042859;6;20241028 01:05;;5;16;MYOLA ST;MAYFIELD;2304;;;20240906;20241018;675000;;R;RESIDENCE;2;;;0;AU508686;
008_SALES_DATA_NNME_28102024.DAT,B;008;4079504;7;20241028 01:05;;;11;BANK ST;MEREWETHER;2291;311.4;M;20240726;20241018;3675000;R2;R;RESIDENCE;;AHL;;0;AU507694;
008_SALES_DATA_NNME_28102024.DAT,B;008;4097451;8;20241028 01:05;;304;11;FERN ST;ISLINGTON;2296;;;20240917;20241021;765000;;R;RESIDENCE;30;;;0;AU513082;
008_SALES_DATA_NNME_28102024.DAT,B;008;4515682;9;20241028 01:05;;603;41;HONEYSUCKLE DR;NEWCASTLE;2300;87;M;20240910;20241023;715000;;R;RESIDENCE;60;;;0;AU521542;
008_SALES_DATA_NNME_28102024.DAT,B;008;4570914;10;20241028 01:05;;6;441;GLEBE RD;MEREWETHER;2291;211;M;20240530;20241009;1293000;;R;RESIDENCE;6;;;0;AU482475;
008_SALES_DATA_NNME_28102024.DAT,B;008;4562502;11;20241028 01:05;;6;8;ELWELL CL;BERESFIELD;2322;96;M;20240723;20241023;500500;;3;WAREHOUSE;6;;;0;AU522126;
008_SALES_DATA_NNME_28102024.DAT,B;008;4230922;12;20241028 01:05;;5;36;ABEL ST;WALLSEND;2287;161;M;20240912;20241024;680000;;R;RESIDENCE;20;;;0;AU526413;
008_SALES_DATA_NNME_28102024.DAT,B;008;4550526;13;20241028 01:05;;5;51;HILL ST;WALLSEND;2287;;;20240910;20241022;765000;;R;RESIDENCE;5;;;0;AU516697;
008_SALES_DATA_NNME_28102024.DAT,B;008;207238;14;20241028 01:05;;;214;FULLERTON ST;STOCKTON;2295;670.3;M;20240515;20241022;1200000;R2;R;RESIDENCE;;AHN;;0;AU518839;
008_SALES_DATA_NNME_28102024.DAT,B;008;210018;15;20241028 01:05;;11;20;BURWOOD ST;MEREWETHER;2291;;;20241003;20241023;880000;;R;RESIDENCE;11;;;0;AU520227;
008_SALES_DATA_NNME_28102024.DAT,B;008;202187;16;20241028 01:05;;;23;ALDWICK CL;TARRO;2322;548.3;M;20240909;20241021;640000;R2;R;RESIDENCE;;ADA;;0;AU513912;
008_SALES_DATA_NNME_28102024.DAT,B;008;207543;17;20241028 01:05;;;76;BOURKE ST;CARRINGTON;2294;164.4;M;20240919;20241024;720000;R2;R;RESIDENCE;;ADF;;0;AU525476;
008_SALES_DATA_NNME_28102024.DAT,B;008;207717;18;20241028 01:05;;;16;BOWKER ST;GEORGETOWN;2298;455.3;M;20240921;20241021;1443000;R3;R;RESIDENCE;;AJB;;0;AU513657;
008_SALES_DATA_NNME_28102024.DAT,B;008;207971;19;20241028 01:05;;;26;BRETT ST;GEORGETOWN;2298;442.6;M;20240815;20241018;1400000;R2;R;RESIDENCE;;AJQ;;0;AU507907;
008_SALES_DATA_NNME_28102024.DAT,B;008;205927;20;20241028 01:05;;;10;BENNETT ST;HAMILTON;2303;240.28;M;20240726;20241018;825000;MU1;R;RESIDENCE;;CNW;;0;AU507641;
008_SALES_DATA_NNME_28102024.DAT,B;008;208571;21;20241028 01:05;;5;26;BROOKS ST;COOKS HILL;2300;;;20240801;20241018;680000;;R;RESIDENCE;5;;;0;AU509213;
008_SALES_DATA_NNME_28102024.DAT,B;008;203345;22;20241028 01:05;;;7;WARABROOK BVD;WARABROOK;2304;9116;M;20240927;20241018;7440000;E1;3;COMMERCIAL;;CNI;;0;AU509582;
008_SALES_DATA_NNME_28102024.DAT,B;008;206800;23;20241028 01:05;;;15;BIRCHGROVE DR;WALLSEND;2287;924.5;M;20240904;20241021;1300000;R2;R;RESIDENCE;;AAH;;0;AU513642;
008_SALES_DATA_NNME_28102024.DAT,B;008;212372;24;20241028 01:05;;;266;CHRISTO RD;WARATAH WEST;2298;467.9;M;20240912;20241021;900000;R2;R;RESIDENCE;;AJT;;0;AU514250;
008_SALES_DATA_NNME_28102024.DAT,B;008;219879;25;20241028 01:05;;;13 A;EDWARD ST;MEREWETHER;2291;412.5;M;20240816;20241021;1002000;R2;R;RESIDENCE;;AHF;;0;AU512476;
008_SALES_DATA_NNME_28102024.DAT,B;008;220071;26;20241028 01:05;;;86;ELDER ST;LAMBTON;2299;208.7;M;20240924;20241022;1050000;E1;3;SHOP;;CNB;;0;AU519467;
008_SALES_DATA_NNME_28102024.DAT,B;008;213332;27;20241028 01:05;;;120;CLEARY ST;HAMILTON;2303;196;M;20240908;20241018;895000;R3;R;RESIDENCE;;AFP;;0;AU507414;
008_SALES_DATA_NNME_28102024.DAT,B;008;215634;28;20241028 01:05;;;205;CROUDACE ST;NEW LAMBTON HEIGHTS;2305;695.6;M;20240908;20241021;1818000;R2;R;RESIDENCE;;AFH;;0;AU513782;
008_SALES_DATA_NNME_28102024.DAT,B;008;221310;29;20241028 01:05;;;15;FARQUHAR ST;THE JUNCTION;2291;252.9;M;20240911;20241016;1600000;R3;R;RESIDENCE;;AJR;;0;AU502032;
008_SALES_DATA_NNME_28102024.DAT,B;008;219317;30;20241028 01:05;;;40;DUNBAR ST;STOCKTON;2295;356.9;M;20241011;20241024;875000;R2;R;RESIDENCE;;AHN;;0;AU524578;
008_SALES_DATA_NNME_28102024.DAT,B;008;222232;31;20241028 01:05;;;17;FLETCHER ST;BERESFIELD;2322;645;M;20240801;20241024;652000;R2;R;RESIDENCE;;ADA;;0;AU524397;
008_SALES_DATA_NNME_28102024.DAT,B;008;231749;32;20241028 01:05;;;15;JUDITH AVE;KOTARA;2289;701.9;M;20240906;20241018;902500;R2;R;RESIDENCE;;AHA;;0;AU508707;
008_SALES_DATA_NNME_28102024.DAT,B;008;229586;33;20241028 01:05;;23;575;HUNTER ST;NEWCASTLE WEST;2302;;;20240923;20241023;455000;;R;RESIDENCE;23;;;0;AU520965;
008_SALES_DATA_NNME_28102024.DAT,B;008;233143;34;20241028 01:05;;;64;KING ST;SHORTLAND;2307;524.8;M;20241018;20241018;404000;R2;R;RESIDENCE;;AJM;;0;AU509331;
008_SALES_DATA_NNME_28102024.DAT,B;008;235906;35;20241028 01:05;;;76;LOCKYER ST;ADAMSTOWN;2289;705.7;M;20240918;20241023;2000000;R2;R;RESIDENCE;;AHF;;0;AU520299;
008_SALES_DATA_NNME_28102024.DAT,B;008;241559;36;20241028 01:05;;;36;MOREHEAD ST;NORTH LAMBTON;2299;467.9;M;20240831;20241021;1400000;R2;R;RESIDENCE;;AJK;;0;AU514240;
008_SALES_DATA_NNME_28102024.DAT,B;008;241566;37;20241028 01:05;;2;18 A;MOREHEAD ST;LAMBTON;2299;;;20240918;20241023;593000;;R;RESIDENCE;2;;;0;AU521529;
008_SALES_DATA_NNME_28102024.DAT,B;008;236296;38;20241028 01:05;;9;57;LORNA ST;WARATAH;2298;;;20240910;20241022;605000;;R;RESIDENCE;9;;;0;AU517281;
008_SALES_DATA_NNME_28102024.DAT,B;008;242454;39;20241028 01:05;;;16;MURABAN ST;ADAMSTOWN HEIGHTS;2289;499.5;M;20240920;20241018;1145000;R2;R;RESIDENCE;;AFW;;0;AU508886;
008_SALES_DATA_NNME_28102024.DAT,B;008;237397;40;20241028 01:05;;5;17;MACQUARIE ST;WALLSEND;2287;;;20240701;20241023;525000;;R;RESIDENCE;5;;;0;AU521984;
008_SALES_DATA_NNME_28102024.DAT,B;008;237448;41;20241028 01:05;;;68;MACQUARIE ST;WALLSEND;2287;507.5;M;20240912;20241024;800000;R2;R;RESIDENCE;;AAD;;0;AU524002;
008_SALES_DATA_NNME_28102024.DAT,B;008;249355;42;20241028 01:05;;;68;REMBRANDT DR;MEREWETHER HEIGHTS;2291;645;M;20240823;20241021;2600000;R2;R;RESIDENCE;;AHM;;0;AU514288;
008_SALES_DATA_NNME_28102024.DAT,B;008;252087;43;20241028 01:05;;;180;SCENIC DR;MEREWETHER HEIGHTS;2291;569.1;M;20240919;20241023;1400000;R2;R;RESIDENCE;;AHM;;0;AU521484;
008_SALES_DATA_NNME_28102024.DAT,B;008;249520;44;20241028 01:05;;1;89;RIDGE ST;MEREWETHER;2291;;;20240419;20241021;2000000;;R;RESIDENCE;1;;;0;AU513801;
008_SALES_DATA_NNME_28102024.DAT,B;008;247594;45;20241028 01:05;;;41;PRINCE ST;WARATAH;2298;474.2;M;20240919;20241021;885000;R2;R;RESIDENCE;;AJQ;;0;AU513952;
008_SALES_DATA_NNME_28102024.DAT,B;008;247720;46;20241028 01:05;;;30;PRINCETON AVE;ADAMSTOWN HEIGHTS;2289;626;M;20240918;20241023;1050501;R3;R;RESIDENCE;;AHB;;0;AU521939;
008_SALES_DATA_NNME_28102024.DAT,B;008;250637;47;20241028 01:05;;;2 A;ROWLANDS ST;MEREWETHER;2291;404.7;M;20240912;20241024;2412000;R2;R;RESIDENCE;;AHL;;0;AU525097;
008_SALES_DATA_NNME_28102024.DAT,B;008;245568;48;20241028 01:05;;;341;PARK AVE;KOTARA;2289;872.6;M;20240920;20241018;865000;R2;R;RESIDENCE;;AHA;;0;AU510378;
008_SALES_DATA_NNME_28102024.DAT,B;008;256799;49;20241028 01:05;;10;74;TUDOR ST;HAMILTON;2303;;;20240916;20241021;625000;;R;RESIDENCE;10;;;0;AU512330;
008_SALES_DATA_NNME_28102024.DAT,B;008;259685;50;20241028 01:05;;;11;WATSON ST;MAYFIELD;2304;1017;M;20240831;20241022;1560000;R2;R;RESIDENCE;;AJX;;0;AU519063;
008_SALES_DATA_NNME_28102024.DAT,B;008;260563;51;20241028 01:05;;;20;WILKINSON ST;MAYFIELD;2304;252.9;M;20240907;20241021;845000;R3;R;RESIDENCE;;AJB;;0;AU515914;
008_SALES_DATA_NNME_28102024.DAT,B;008;257963;52;20241028 01:05;;;13;UNION ST;TIGHES HILL;2297;252.9;M;20240926;20241024;1260000;R2;R;RESIDENCE;;ADF;;0;AU524996;
008_SALES_DATA_NNME_28102024.DAT,B;008;260659;53;20241028 01:05;;;29;WILLIAM ST;JESMOND;2299;569.1;M;20240824;20241023;805000;R2;R;RESIDENCE;;AJJ;;0;AU522273;
008_SALES_DATA_NNME_28102024.DAT,B;008;255604;54;20241028 01:05;;5;146;TERALBA RD;ADAMSTOWN;2289;;;20240906;20241018;555000;;R;RESIDENCE;5;;;0;AU509037;
008_SALES_DATA_NNME_28102024.DAT,B;008;258555;55;20241028 01:05;;;17;VICKERS ST;MAYFIELD WEST;2304;518.5;M;20240921;20241021;661000;R2;R;RESIDENCE;;AJF;;0;AU514310;
008_SALES_DATA_NNME_28102024.DAT,B;008;258687;56;20241028 01:05;;;141;VICTORIA ST;ADAMSTOWN;2289;442.6;M;20240723;20241023;1100000;R3;R;RESIDENCE;;AHB;;0;AU520631;
008_SALES_DATA_NNME_28102024.DAT,B;008;256199;57;20241028 01:05;;;23;THOMAS ST;WALLSEND;2287;1011.83;M;20240906;20241018;996000;R2;R;RESIDENCE;;AAG;;0;AU508993;
008_SALES_DATA_NNME_28102024.DAT,B;008;256451;58;20241028 01:05;;;13;TINOBAH PL;MARYLAND;2287;623.6;M;20240906;20241018;950000;R2;R;RESIDENCE;;AAA;;0;AU511003;
008_SALES_DATA_NNME_28102024.DAT,B;008;3266211;59;20241028 01:05;;401;2;HONEYSUCKLE DR;NEWCASTLE;2300;;;20240829;20241024;410000;;R;RESIDENCE;21;;;0;AU524625;
008_SALES_DATA_NNME_28102024.DAT,B;008;3356784;60;20241028 01:05;;;30;COSTATA CRES;ADAMSTOWN;2289;481.3;M;20240831;20241018;1650000;R2;R;RESIDENCE;;AFW;;0;AU508150;
008_SALES_DATA_NNME_28102024.DAT,B;008;4459541;61;20241028 01:05;;3;11;JARRAH CL;FLETCHER;2287;197;M;20240917;20241022;710000;;R;RESIDENCE;3;;;0;AU518699;
008_SALES_DATA_NNME_28102024.DAT,B;008;4466669;62;20241028 01:05;;;26;LEWIS ST;MARYVILLE;2293;303.5;M;20240920;20241018;1920000;R2;R;RESIDENCE;;ADF;;0;AU508692;
008_SALES_DATA_NNME_28102024.DAT,B;008;4467908;63;20241028 01:05;;5;5 B;MURRAY DWYER CCT;MAYFIELD WEST;2304;194;M;20240910;20241022;739893;;3;WAREHOUSE;5;;;0;AU517443;
008_SALES_DATA_NNME_28102024.DAT,B;008;4441567;64;20241028 01:05;;;99;MAITLAND RD;ISLINGTON;2296;96;M;20240920;20241021;135575;;3;COMMERCIAL;5;;;17;AU514352;
008_SALES_DATA_NNME_28102024.DAT,B;008;3865527;65;20241028 01:05;;303;9;WATT ST;NEWCASTLE;2300;;;20240925;20241023;575000;;R;RESIDENCE;19;;;0;AU520760;
008_SALES_DATA_NNME_28102024.DAT,B;008;3952960;66;20241028 01:05;;6;8;GEORGETOWN RD;GEORGETOWN;2298;182;M;20240912;20241024;850000;;R;RESIDENCE;6;;;0;AU524460;
008_SALES_DATA_NNME_28102024.DAT,B;008;3966479;67;20241028 01:05;;403;21;STEEL ST;NEWCASTLE WEST;2302;106;M;20240909;20241021;630000;;R;RESIDENCE;3;;;0;AU513234;
008_SALES_DATA_NNME_28102024.DAT,B;008;3889543;68;20241028 01:05;;;3;MIMA ST;FLETCHER;2287;514.9;M;20240716;20241018;1180000;R2;R;RESIDENCE;;AAP;;0;AU507557;
008_SALES_DATA_NNME_28102024.DAT,B;008;4333720;69;20241028 01:05;;2;37;CLOSE ST;WALLSEND;2287;180;M;20240910;20241022;750000;;R;RESIDENCE;2;;;0;AU517926;
008_SALES_DATA_NNME_28102024.DAT,B;008;4273024;70;20241028 01:05;;2;38;SELWYN ST;MEREWETHER;2291;184;M;20240925;20241023;1100000;;R;RESIDENCE;2;;;0;AU520730;
243_SALES_DATA_NNME_28102024.DAT,B;243;2645512;1;20241028 01:06;;;385;MOAMA ST;HAY SOUTH;2711;888.7;M;20240918;20241021;115000;RU5;R;RESIDENCE;;RAS;;0;AU511891;
258_SALES_DATA_NNME_28102024.DAT,B;258;2886965;1;20241028 01:07;;2;338;CANTERBURY RD;CANTERBURY;2193;;;20240802;20241024;880000;;R;RESIDENCE;2;;;0;AU526174;
258_SALES_DATA_NNME_28102024.DAT,B;258;4248194;2;20241028 01:07;;1;188;HALDON ST;LAKEMBA;2195;;;20240713;20240924;937000;;3;RETAIL SHOP;1;;;0;AU441833;
258_SALES_DATA_NNME_28102024.DAT,B;258;4231007;3;20241028 01:07;;14;60;MARIGOLD ST;REVESBY;2212;436;M;20240920;20241021;2475000;;3;WAREHOUSE;14;;;0;AU513024;
258_SALES_DATA_NNME_28102024.DAT,B;258;4225619;4;20241028 01:07;;24;337;BEAMISH ST;CAMPSIE;2194;132;M;20240827;20241022;875000;;R;RESIDENCE;24;;;0;AU519018;
258_SALES_DATA_NNME_28102024.DAT,B;258;1353948;5;20241028 01:07;;;9;HILLVIEW AVE;BANKSTOWN;2200;556.4;M;20240909;20241021;1200000;R2;R;RESIDENCE;;EKB;;0;AU515486;
258_SALES_DATA_NNME_28102024.DAT,B;258;1359334;6;20241028 01:07;;;113;LANCASTER AVE;PUNCHBOWL;2196;515.17;M;20240918;20241024;1500000;R2;R;RESIDENCE;;EKD;;0;AU525036;
258_SALES_DATA_NNME_28102024.DAT,B;258;1351584;7;20241028 01:07;;;26;HAZELGLEN AVE;PANANIA;2213;537.5;M;20240916;20241021;550000;R2;R;RESIDENCE;;SMG;;0;AU515354;
